song_name,artist_name,song_popularity,song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
I Love,Joyner Lucas,63,210197,0.274,0.671,0.565,6.51E-05,11,0.37,-7.401,0,0.16,150.014,4,0.561
Dedication (feat. Kendrick Lamar),Nipsey Hussle,0,245813,0.431,0.512,0.734,0,8,0.226,-5.448,0,0.438,93.995,4,0.168
TEST DRIVE,Joji,71,179423,0.71,0.646,0.648,0.00316,3,0.108,-8.602,1,0.0372,75.004,4,0.466
Switch,PLAZA,9,189540,0.00941,0.778,0.667,1.20E-05,6,0.0581,-6.056,1,0.13,76.983,4,0.764
Time of Our Lives,Pitbull,79,229360,0.0921,0.72,0.802,0,1,0.694,-5.797,1,0.0582,124.043,4,0.723
Can't Hold Us - feat. Ray Dalton,Macklemore & Ryan Lewis,83,258342,0.0291,0.641,0.922,0,2,0.0862,-4.457,1,0.0786,146.078,4,0.847
Never Forget You,Zara Larsson,60,213427,0.00312,0.583,0.732,9.86E-06,11,0.269,-5.728,0,0.0457,145.992,4,0.276
Maps,Maroon 5,79,189960,0.0205,0.742,0.713,0,1,0.059,-5.522,0,0.0303,120.032,4,0.879
Stereo Hearts (feat. Adam Levine),Gym Class Heroes,78,210960,0.0319,0.646,0.795,0,9,0.267,-3.293,1,0.0976,89.99,4,0.796
Glad You Came,The Wanted,70,198186,0.0643,0.755,0.838,1.59E-05,7,0.118,-4.5,0,0.0687,126.877,4,0.473
Wild Ones (feat. Sia),Flo Rida,79,232946,0.0991,0.608,0.86,0,5,0.262,-5.324,0,0.0554,127.075,4,0.437
Airplanes (feat. Hayley Williams),B.o.B,77,180480,0.11,0.66,0.867,0,6,0.0368,-4.285,0,0.116,93.033,4,0.377
Trumpets,Jason Derulo,70,217419,0.555,0.635,0.691,0,0,0.097,-4.862,1,0.258,82.142,4,0.638
Thinking Out Loud,Ed Sheeran,62,281560,0.474,0.781,0.445,0,2,0.184,-6.061,1,0.0295,78.998,4,0.591
Titanium (feat. Sia),David Guetta,70,245040,0.069,0.599,0.803,0.137,0,0.129,-3.641,0,0.0986,126.057,4,0.233
Unforgettable,French Montana,87,233901,0.0293,0.726,0.769,0.0101,6,0.104,-5.043,1,0.123,97.985,4,0.733
Can't Feel My Face,The Weeknd,82,213520,0.112,0.705,0.769,0,9,0.105,-5.526,0,0.0426,107.939,4,0.59
Am I Wrong,Nico & Vinz,75,247520,0.162,0.725,0.68,2.13E-06,8,0.158,-5.465,1,0.0306,119.939,4,0.76
Elastic Heart,Sia,75,257200,0.0117,0.421,0.791,1.48E-05,9,0.146,-4.998,1,0.0496,130.075,4,0.499
Like A G6,Far East Movement,69,216893,0.00676,0.435,0.837,0,3,0.117,-8.126,1,0.449,124.913,4,0.778
Lush Life,Zara Larsson,28,201122,0.133,0.694,0.712,0,7,0.211,-3.923,0,0.046,98.022,4,0.799
Sorry,Justin Bieber,59,200786,0.0797,0.654,0.76,0,0,0.299,-3.669,0,0.045,99.945,4,0.41
Treat You Better,Shawn Mendes,43,187973,0.13,0.748,0.819,0,10,0.111,-4.032,0,0.198,110.645,3,0.792
7 Years,Lukas Graham,22,237300,0.287,0.765,0.473,0,10,0.391,-5.829,1,0.0514,119.992,4,0.34
Young Blood,The Naked And Famous,69,246600,5.63E-05,0.579,0.865,0.000221,6,0.649,-4.692,1,0.0302,104.99,4,0.358
Opposite Of Adults,Chiddy Bang,61,193706,0.0123,0.677,0.89,0,6,0.321,-5.46,0,0.159,96.009,4,0.622
Fast Car,Jonas Blue,41,212424,0.453,0.459,0.587,0,9,0.307,-6.983,1,0.0785,113.901,4,0.581
Started From the Bottom,Drake,68,174120,0.0365,0.792,0.523,0,8,0.161,-7.856,1,0.196,86.311,4,0.545
Stressed Out,Twenty One Pilots,85,202333,0.0462,0.734,0.637,2.29E-05,4,0.0602,-5.677,0,0.141,169.977,4,0.648
Stay,Rihanna,76,240706,0.938,0.621,0.306,6.71E-05,9,0.129,-9.78,0,0.0268,111.926,4,0.0853
Fast Car,Jonas Blue,81,212424,0.455,0.56,0.592,0,9,0.297,-6.951,1,0.0544,112.684,4,0.564
We Are Young (feat. Janelle Monáe),fun.,73,250626,0.02,0.378,0.638,7.66E-05,10,0.0849,-5.576,1,0.075,184.086,4,0.735
Little Talks,Of Monsters and Men,76,266600,0.0206,0.446,0.757,0,1,0.146,-5.177,1,0.0322,102.88,4,0.421
Chandelier,Sia,81,216120,0.0197,0.399,0.787,6.07E-05,1,0.0685,-2.88,1,0.0499,117.089,5,0.572
Call Me Maybe,Carly Rae Jepsen,75,193400,0.0162,0.782,0.6,1.81E-06,7,0.108,-6.532,1,0.0416,120.05,4,0.612
PILLOWTALK,ZAYN,77,202746,0.117,0.584,0.7,0,11,0.0939,-4.275,1,0.0456,124.944,4,0.438
Cake By the Ocean,DNCE,10,218946,0.129,0.767,0.695,0,4,0.0407,-7.153,0,0.0548,118.99,4,0.896
No Money,Galantis,75,189126,0.0282,0.671,0.916,0.00762,6,0.24,-4.014,0,0.0397,126.01,4,0.803
Closer,The Chainsmokers,87,244960,0.414,0.748,0.524,0,8,0.111,-5.599,1,0.0338,95.01,4,0.661
Sexual,NEIKED,37,188888,0.0623,0.803,0.569,0,2,0.083,-7.392,1,0.0739,107.986,4,0.809
Alarm,Anne-Marie,70,205593,0.0812,0.756,0.589,0,0,0.176,-5.093,1,0.232,146.928,4,0.811
History,One Direction,59,187426,0.0352,0.655,0.699,0,11,0.064,-4.421,1,0.0493,86.704,4,0.802
Work from Home,Fifth Harmony,64,216575,0.102,0.803,0.631,7.39E-06,8,0.0858,-4.213,1,0.0444,104.999,4,0.659
Touch,Little Mix,75,213306,0.032,0.607,0.718,0,4,0.403,-4.095,1,0.0978,101.821,4,0.551
Faded,Alan Walker,85,212626,0.0291,0.589,0.651,3.20E-06,6,0.111,-5.097,1,0.0306,90.011,4,0.166
Shake It Off,Taylor Swift,73,219200,0.0561,0.648,0.785,0,7,0.148,-5.414,1,0.165,160.02,4,0.943
Be The One,Dua Lipa,75,202914,0.117,0.661,0.651,1.32E-05,7,0.056,-3.771,0,0.0499,87.46,4,0.368
Cool for the Summer,Demi Lovato,42,214746,0.00539,0.585,0.606,0.000118,5,0.096,-5.575,0,0.037,114.088,4,0.257
Don't Be So Hard On Yourself,Jess Glynne,65,211460,0.0608,0.571,0.815,0,6,0.163,-3.267,1,0.0321,120.008,4,0.664
Ex's & Oh's,Elle King,75,202173,0.0183,0.612,0.921,0,7,0.0576,-2.879,1,0.0848,139.986,4,0.453
Jealous - Remix,Nick Jonas,40,221840,0.0133,0.687,0.722,0,11,0.489,-3.567,0,0.072,92.995,4,0.493
King,Years & Years,27,213423,0.0585,0.563,0.864,0,4,0.419,-4.066,0,0.0386,119.964,4,0.439
On My Mind,Ellie Goulding,20,213445,0.258,0.702,0.705,5.93E-06,0,0.0879,-6.666,1,0.0543,154.911,4,0.743
If It Ain't Love,Jason Derulo,66,203105,0.0487,0.503,0.843,0,10,0.344,-4.991,0,0.316,128.63,4,0.778
Better Off Gone,Logan Mize,73,182084,0.117,0.672,0.622,0,5,0.113,-7.421,0,0.176,100.016,4,0.561
Good Girl,Dustin Lynch,76,189533,0.16,0.711,0.696,0,7,0.17,-5.05,1,0.0871,80.512,4,0.694
Desperate Man,Eric Church,74,208733,0.0716,0.711,0.796,0.0045,10,0.262,-5.87,1,0.0341,109.991,4,0.901
Rumor,Lee Brice,76,198440,0.749,0.655,0.56,0,9,0.115,-6.857,1,0.0486,140.975,4,0.599
Caught Up In The Country,Rodney Atkins,77,160991,0.00719,0.564,0.904,0,7,0.528,-3.808,1,0.0582,124.102,4,0.637
Make It Sweet,Old Dominion,70,186133,0.0317,0.539,0.859,0,7,0.102,-4.465,1,0.0399,89.937,4,0.456
Rich,Maren Morris,68,208893,0.0445,0.565,0.855,0,5,0.32,-4.189,1,0.0557,74.98,4,0.852
Beautiful Crazy,Luke Combs,58,193200,0.676,0.552,0.402,0,11,0.0928,-7.431,1,0.0262,103.313,4,0.382
Bring It On Over,Billy Currington,68,182133,0.00385,0.705,0.761,0,0,0.186,-4.579,1,0.0298,99.986,4,0.819
Break Up in the End,Cole Swindell,77,199436,0.456,0.51,0.386,0,1,0.252,-8.391,1,0.0307,86.36,4,0.266
Speechless,Dan + Shay,80,212745,0.328,0.631,0.44,0,1,0.239,-5.948,1,0.028,136.033,4,0.418
Lose It,Kane Brown,78,178732,0.00261,0.549,0.869,1.77E-06,4,0.29,-4.905,0,0.0289,91.988,4,0.433
Whiskey Glasses,Morgan Wallen,19,234293,0.397,0.612,0.671,1.19E-06,6,0.0984,-4.448,1,0.0276,149.986,4,0.7
Take It From Me,Jordan Davis,57,174254,0.0227,0.598,0.893,0,10,0.352,-3.136,1,0.0497,100.031,4,0.667
Hotel Key,Old Dominion,76,166573,0.152,0.758,0.867,0,11,0.308,-5.087,1,0.0475,102.018,4,0.964
Love Wins,Carrie Underwood,71,228640,0.0112,0.523,0.865,0,7,0.153,-4.697,1,0.0989,135.115,4,0.325
Sixteen,Thomas Rhett,71,178333,0.0147,0.707,0.531,2.11E-06,1,0.175,-7.014,1,0.0273,106.992,4,0.417
Good Together,James Barker Band,71,199640,0.000171,0.641,0.84,0.00179,0,0.109,-6.044,1,0.0279,112.99,4,0.545
Turnin' Me On,Blake Shelton,71,288573,0.309,0.628,0.708,1.32E-06,11,0.109,-7.045,0,0.0287,111.047,4,0.276
Simple,Florida Georgia Line,62,185200,0.0848,0.375,0.889,0,3,0.136,-3.704,1,0.0991,199.669,4,0.881
Keeping Score (feat. Kelly Clarkson),Dan + Shay,72,220213,0.225,0.567,0.622,0,4,0.138,-4.29,1,0.0317,135.97,4,0.336
Born to Love You,LANCO,77,230013,0.13,0.659,0.902,9.45E-05,7,0.0574,-6.192,1,0.0296,124.985,4,0.809
Here Tonight,Brett Young,73,216533,0.0144,0.517,0.776,0,11,0.113,-5.271,1,0.0362,96.002,4,0.448
Down To The Honkytonk,Jake Owen,74,183140,0.162,0.623,0.828,0,3,0.0976,-4.272,1,0.0565,82.059,4,0.953
Heaven,Kane Brown,82,179506,0.263,0.677,0.556,0,9,0.105,-6.544,1,0.0306,80.009,4,0.521
Hangin' On,Chris Young,76,185440,0.0651,0.434,0.831,0,8,0.119,-4.774,1,0.0453,156.034,4,0.596
Talk You Out Of It,Florida Georgia Line,57,202920,0.596,0.652,0.712,0,4,0.0814,-4.588,1,0.0388,120.063,4,0.553
What Makes You Country,Luke Bryan,66,235266,0.0104,0.513,0.949,0,0,0.154,-1.723,1,0.0461,159.985,4,0.797
Night Shift,Jon Pardi,74,172253,0.113,0.628,0.757,0,7,0.263,-3.561,1,0.0281,96.016,4,0.727
Drowns The Whiskey (feat. Miranda Lambert),Jason Aldean,76,202066,0.294,0.552,0.698,0.000103,8,0.0905,-4.817,1,0.0306,90.006,4,0.6
Love That About You,Filmore,74,157421,0.0463,0.552,0.573,0,9,0.105,-6.585,1,0.0948,182.14,4,0.525
She Got the Best of Me,Luke Combs,79,183160,0.0292,0.533,0.907,0,11,0.386,-3.793,1,0.0406,150.99,4,0.7
Asking For A Friend,Devin Dawson,73,239280,0.238,0.713,0.527,7.49E-06,4,0.111,-7.512,1,0.0329,123.006,4,0.445
Million Reasons - Recorded at Sound Stage Studios Nashville,Dan + Shay,68,194480,0.0322,0.595,0.542,0,0,0.106,-6.443,1,0.0287,130.05,4,0.217
Home With Her,John Gurney,69,179230,0.137,0.731,0.614,1.30E-05,7,0.151,-7.525,0,0.0628,80.025,4,0.508
I Don't Know About You,Chris Lane,35,207933,0.601,0.594,0.808,0,1,0.119,-5.749,1,0.0615,144.028,4,0.73
Neon Church,Tim McGraw,69,213399,0.0836,0.471,0.791,0,0,0.0868,-4.817,1,0.0506,128.007,4,0.355
Burning Man,Dierks Bentley,74,238493,0.00403,0.609,0.807,5.42E-06,5,0.0926,-7.221,1,0.0972,119.073,4,0.492
Slower,Filmore,72,172533,0.107,0.687,0.75,3.05E-06,11,0.161,-4.537,1,0.0965,98.987,4,0.911
More,Clare Dunn,69,212120,0.486,0.432,0.796,0,4,0.355,-2.952,0,0.049,183.935,4,0.563
This Feeling,The Chainsmokers,92,199226,0.0558,0.575,0.571,0,1,0.0912,-7.906,1,0.0439,105.049,4,0.449
To a T,Ryan Hurd,71,178813,0.17,0.687,0.641,0,11,0.111,-5.814,1,0.03,120.04,4,0.663
Never Comin Down,Keith Urban,70,214095,0.00928,0.697,0.82,0.000118,1,0.122,-4.275,1,0.0448,94.995,4,0.815
Eyes On You,Chase Rice,77,182493,0.323,0.606,0.652,0,9,0.201,-6.982,1,0.0281,97.155,4,0.476
Girl Like You,Jason Aldean,71,193066,0.035,0.543,0.88,0.000227,3,0.304,-4.204,0,0.0365,144.057,4,0.483
Miss Me More,Kelsea Ballerini,66,192840,0.0144,0.644,0.713,0,9,0.0829,-7.148,0,0.0547,95.999,4,0.468
Best Shot,Jimmie Allen,76,195053,0.75,0.629,0.464,0,4,0.0853,-8.72,1,0.0334,156.051,4,0.523
90's Country,Walker Hayes,70,172133,0.163,0.738,0.718,0,1,0.207,-5.777,0,0.0414,125.047,4,0.685
Thought About You,Tim McGraw,55,225694,0.24,0.563,0.745,4.96E-05,2,0.11,-4.753,1,0.0288,121.015,4,0.28
Drunk Me,Mitchell Tenpenny,79,213023,0.201,0.386,0.799,0,2,0.103,-3.789,1,0.0555,86.333,4,0.391
Prayed for You,Matt Stell,67,211546,0.0886,0.609,0.68,0,9,0.108,-6.316,1,0.0348,140.013,4,0.561
One Shot,Hunter Hayes,72,150893,0.0523,0.688,0.757,0,1,0.0902,-5.202,0,0.0612,120.031,4,0.941
SICKO MODE,Travis Scott,97,312820,0.00513,0.834,0.73,0,8,0.124,-3.714,1,0.222,155.008,4,0.446
Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,66,158053,0.541,0.757,0.501,0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91
Trip,Ella Mai,87,217118,0.214,0.717,0.605,0,11,0.138,-5.68,0,0.075,81.047,4,0.387
3 Nights,Dominic Fike,40,177666,0.223,0.815,0.518,0,7,0.104,-6.594,0,0.0897,151.891,4,0.877
Better,Khalid,78,229412,0.086,0.683,0.562,0.279,0,0.12,-10.315,0,0.0605,98.027,4,0.149
"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,98,212500,0.153,0.841,0.798,3.33E-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
ZEZE (feat. Travis Scott & Offset),Kodak Black,91,225199,0.071,0.826,0.615,0,8,0.0965,-7.979,0,0.219,98.056,4,0.543
MIA (feat. Drake),Bad Bunny,94,210367,0.0143,0.818,0.54,0.000512,6,0.099,-6.35,0,0.0544,97.064,4,0.174
Uproar,Lil Wayne,88,194184,0.0595,0.743,0.87,0,1,0.299,-2.188,1,0.212,99.075,4,0.884
Drip Too Hard,Lil Baby,91,145603,0.0945,0.9,0.653,0,1,0.528,-6.962,0,0.289,112.503,4,0.399
Wake Up in the Sky,Gucci Mane,92,204664,0.00381,0.8,0.578,0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
Mo Bamba,Sheck Wes,90,180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
Falling Down,Lil Peep,97,196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,96,179404,0.088,0.931,0.387,0,1,0.136,-9.127,1,0.412,125.978,4,0.376
Drew Barrymore,Bryce Vine,87,190471,0.493,0.763,0.572,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,0.25
No Stylist,French Montana,91,192172,0.0215,0.765,0.704,0,5,0.227,-4.589,0,0.127,147.055,4,0.498
Fine China,Future,77,142320,0.0484,0.656,0.542,0,7,0.106,-7.358,1,0.323,166.11,4,0.551
"Big Bank feat. 2 Chainz, Big Sean, Nicki Minaj",YG,62,238373,0.00582,0.743,0.339,0,1,0.0812,-7.678,1,0.409,203.927,4,0.118
Self Care,Mac Miller,87,345133,0.367,0.52,0.538,0.00187,1,0.119,-8.109,1,0.206,141.894,4,0.177
The Distance (feat. Ty Dolla $ign),Mariah Carey,56,206807,0.0563,0.702,0.725,0,9,0.891,-5.129,1,0.0677,131.923,4,0.602
Noticed,Lil Mosey,91,165000,0.462,0.699,0.558,0,11,0.116,-7.622,1,0.0603,79.992,4,0.493
Transformer (feat. Nicki Minaj),Future,0,196333,0.00151,0.753,0.616,7.10E-06,2,0.291,-7.34,1,0.165,156.83,4,0.287
Tango,Abir,14,186055,0.2,0.53,0.519,0,4,0.112,-5.998,0,0.224,144.993,4,0.462
Pretty Little Fears (feat. J. Cole),6LACK,82,240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223
Leave Me Alone,Flipp Dinero,69,195637,0.107,0.792,0.743,0,7,0.183,-2.806,1,0.0851,150.024,4,0.742
Suncity (feat. Empress Of),Khalid,41,189493,0.0998,0.694,0.63,0.000635,7,0.12,-6.84,0,0.162,90.045,4,0.341
Missin You Crazy,Russ,81,226693,0.0991,0.716,0.729,0,5,0.0842,-6.313,1,0.117,131.975,4,0.276
REEL IT IN,Aminé,87,121346,0.073,0.754,0.342,0,10,0.193,-8.677,0,0.0991,128.981,4,0.423
TEST DRIVE,Joji,71,179423,0.71,0.646,0.648,0.00316,3,0.108,-8.602,1,0.0372,75.004,4,0.466
Coupe (feat. Rich The Kid),Kris Wu,0,194632,0.052,0.843,0.643,0,11,0.0973,-8.42,1,0.217,150.033,4,0.851
Whatchamacallit (feat. Chris Brown),Ella Mai,74,179410,0.17,0.664,0.617,0,5,0.219,-4.668,1,0.0395,98.986,4,0.275
"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,89,194732,0.0716,0.757,0.69,0,1,0.192,-5.327,0,0.282,132.064,4,0.914
the Colours.,Phony Ppl,6,334263,0.711,0.595,0.718,0,11,0.157,-4.589,0,0.396,84.615,4,0.599
Have Mercy (feat. Maleek Berry & Shenie Fogo),iSHi,51,206400,0.0656,0.741,0.731,0,1,0.0957,-5.759,1,0.0921,100.029,4,0.667
High (feat. Elton John),Young Thug,81,195160,0.223,0.759,0.498,5.84E-05,10,0.406,-10.615,1,0.0776,126.972,4,0.244
Just A Little Crush,Malia Civetz,2,200500,0.138,0.62,0.73,1.55E-05,1,0.111,-9.659,0,0.0702,120.035,4,0.427
Bottled Up,Dinah Jane,75,199300,0.107,0.843,0.58,1.84E-05,2,0.0645,-4.271,1,0.0591,98.023,4,0.638
Love Her Too (feat. G-Eazy),Marc E. Bassy,68,179573,0.0396,0.723,0.734,0,0,0.115,-3.736,1,0.262,86.938,4,0.891
Tints (feat. Kendrick Lamar),Anderson .Paak,82,269106,0.101,0.798,0.867,0,1,0.0634,-5.971,0,0.12,109.04,4,0.668
DrIP DrIp Drip (feat. Meek Mill),Tory Lanez,34,230439,0.162,0.71,0.814,0,10,0.16,-4.575,1,0.0561,155.02,4,0.714
Karma,Summer Walker,10,188906,0.345,0.593,0.294,2.03E-05,1,0.287,-10.072,0,0.0499,113.847,4,0.152
PASS OUT (feat. 21 Savage),Quavo,85,224903,0.0403,0.917,0.786,0,11,0.195,-4.921,0,0.208,143.038,4,0.441
Black Mags pt. II,The Cool Kids,7,195750,0.00757,0.803,0.263,0.00044,1,0.069,-19.313,1,0.523,80.028,4,0.264
Motion,Khalid,25,235920,0.0982,0.554,0.61,0.0812,0,0.561,-7.229,1,0.0804,80.948,4,0.497
STOOPID,6ix9ine,90,152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.832
Awesome (feat. Matt Ox),Valee,2,178746,0.37,0.824,0.47,0,1,0.115,-8.767,1,0.425,69.968,4,0.602
Saint Nobody,Jessie Reyez,28,193906,0.534,0.633,0.385,0,2,0.275,-6.68,1,0.41,128.855,4,0.413
Jet Lag (feat. Young Scooter),Future,0,271066,0.266,0.81,0.458,0,4,0.174,-7.495,0,0.105,125.049,4,0.493
Fall,DaVido,68,240000,0.379,0.928,0.675,0,5,0.0533,-3.535,1,0.0566,105.952,4,0.794
Best Part (feat. H.E.R.),Daniel Caesar,82,209831,0.808,0.524,0.364,0,7,0.1,-10.209,1,0.0367,75.24,4,0.436
Immigrant,Belly,68,232853,0.563,0.671,0.837,0,1,0.256,-4.828,0,0.436,88.838,4,0.686
Gut Feeling (feat. H.E.R.),Ella Mai,72,236384,0.406,0.604,0.551,0,10,0.395,-5.768,0,0.0478,76.067,4,0.423
Celoso,Lele Pons,87,179693,0.352,0.746,0.703,0,4,0.331,-4.179,0,0.107,166.043,4,0.667
Act a Fool (feat. Bok Nero),Riot Ten,47,176341,0.112,0.654,0.912,0,11,0.148,-3.175,1,0.345,75.069,4,0.226
HUMBLE. - SKRILLEX REMIX,Skrillex,78,156800,0.00778,0.898,0.935,3.63E-05,11,0.217,-2.744,1,0.291,150.016,4,0.884
2 MUCH (feat. 24hrs) (feat. 24hrs),Flosstradamus,67,182400,0.0657,0.642,0.933,1.04E-05,4,0.087,-2.887,0,0.0871,150.039,4,0.158
Rumble,Excision,51,282834,0.000209,0.312,0.892,0.809,4,0.101,-2.529,1,0.0666,112.639,3,0.033
Wake Up (RIOT VIP),RIOT,52,292915,0.0251,0.341,0.995,7.01E-05,7,0.713,0.052,1,0.626,160.311,4,0.0801
MOP,Borgore,60,172800,0.222,0.754,0.82,0,1,0.0891,-5.204,0,0.325,124.985,4,0.336
Started,Rickyxsan,55,220800,0.0359,0.443,0.96,0.0332,0,0.222,-2.413,1,0.225,150.229,3,0.237
In This,Nitti Gritti,45,238428,0.00504,0.488,0.842,0.0886,10,0.0836,-2.067,0,0.309,73.566,4,0.481
Scrape (feat. Gucci Mane),Party Favor,57,255750,0.00635,0.63,0.902,0.0124,2,0.633,-3.205,1,0.0664,159.98,4,0.452
Whiplash (feat. Reeps One),Bassnectar,52,289285,0.00549,0.739,0.909,4.70E-05,1,0.0782,-2.942,1,0.355,150.158,4,0.35
FRL,Crizzly,3,256500,0.0089,0.502,0.944,0,6,0.173,-3.984,0,0.115,159.764,4,0.782
Hero (feat. David Shane),QUIX,50,232274,0.0049,0.766,0.839,0.0108,1,0.114,-5.123,1,0.041,124.992,4,0.113
MVP - NGHTMRE Remix,Flosstradamus,61,166666,0.0289,0.625,0.853,0,8,0.321,-5.709,0,0.119,144.023,4,0.352
Back,Rickyxsan,55,198400,0.00495,0.633,0.869,0.12,5,0.29,-5.847,0,0.345,74.943,4,0.62
Mask Off - Marshmello Remix,Future,66,179200,0.00432,0.731,0.725,0,2,0.0556,-5.21,1,0.249,149.963,4,0.351
Fake Chanel,Yellow Claw,66,182576,0.00314,0.307,0.828,0,8,0.171,-3.37,0,0.0967,149.86,4,0.2
Boss (Ft. Cody Ray),AFK,49,243200,0.00095,0.669,0.975,0.334,1,0.1,-1.328,1,0.0672,75.018,4,0.0789
"Goin' In - Skrillex ""Goin' Down"" Remix",Birdy Nam Nam,53,217799,0.0318,0.768,0.878,0,2,0.175,-6.737,1,0.129,140.025,4,0.613
Grave,NGHTMRE,51,276000,0.0287,0.468,0.962,0.14,2,0.361,-3.318,0,0.425,170.085,4,0.0759
Purple Lamborghini (with Rick Ross),Skrillex,74,215510,0.0019,0.457,0.899,0,10,0.831,-2.591,0,0.132,147.268,4,0.298
Ninja,RayRay,46,173868,0.0596,0.658,0.974,2.99E-05,6,0.0852,-2.682,1,0.0541,150.098,4,0.685
WDYW,Carnage,65,233000,0.207,0.72,0.816,0,5,0.813,-3.313,1,0.143,125.074,4,0.487
Welcome to the Party (feat. Zhavia Ward) - Valentino Khan Remix,Diplo,66,165173,0.12,0.702,0.788,0,5,0.171,-1.455,0,0.251,163.903,4,0.645
Heavyweight Sound (feat. RD),Bassnectar,47,278571,0.0044,0.596,0.871,0.0581,11,0.168,-2.616,1,0.0486,150.018,4,0.277
Shake It,Cesqeaux,56,182502,0.116,0.732,0.992,0.00588,8,0.0567,-3.216,1,0.1,149.943,4,0.664
KIll Em,Zeds Dead,57,184000,0.16,0.527,0.951,0,9,0.167,-2.146,0,0.439,149.825,4,0.532
Gimme Sumthin (feat. Bunji Garlin),BLAKGOLD,52,171901,0.0153,0.697,0.88,0.0128,5,0.11,-6.498,0,0.304,81.471,4,0.67
Find Me,Marshmello,65,180000,0.00012,0.557,0.889,0.000225,0,0.325,-4.045,1,0.0499,142.015,4,0.173
Bottles Up,Big Ali,55,179467,0.00446,0.731,0.95,3.64E-05,2,0.362,-2.705,1,0.0516,135.081,4,0.249
Made In China,Higher Brothers,65,171733,0.00397,0.79,0.779,0.000155,1,0.159,-2.642,1,0.0416,150.115,4,0.228
Dem Hands Doe,Riot Ten,52,230400,0.0061,0.546,0.993,0.253,1,0.232,-2.068,1,0.396,150,4,0.445
i Shyne,Carnage,63,153350,0.171,0.785,0.745,0,6,0.38,-3.478,0,0.0903,144.067,4,0.379
Pop Dat,4B,59,224052,0.00441,0.63,0.851,0.0218,1,0.0939,-4.61,1,0.319,150.054,4,0.573
Kanye - Ookay Remix,The Chainsmokers,55,214106,0.0356,0.489,0.865,7.11E-05,7,0.499,-3.694,0,0.0786,144.941,4,0.4
Boing Boing (feat. The Seige),Cheat Codes,58,217846,0.019,0.803,0.914,1.72E-06,0,0.463,-3.297,1,0.199,130.067,4,0.695
Turn Up,Gent,2,185753,0.00212,0.607,0.971,0.626,11,0.124,-4.829,0,0.0406,145.992,4,0.405
Knockin',KUURO,52,210000,0.0341,0.554,0.909,0.00235,9,0.189,-3.041,1,0.244,79.616,4,0.917
Double Up ft. Young Buck,PhaseOne,54,217600,0.00559,0.636,0.904,0,2,0.155,-2.411,1,0.335,150.023,4,0.466
Chop It (Blvk Sheep Remix),Wuki,52,156004,0.00287,0.709,0.96,0.524,11,0.272,-3.891,1,0.195,160.065,4,0.882
BOOM - Snavs Remix,Tiësto,58,164800,0.0174,0.379,0.946,0.243,2,0.181,-4.71,1,0.113,149.929,4,0.506
Bap U,Party Favor,64,153696,0.0251,0.674,0.943,0.000405,6,0.108,-3.343,1,0.038,100.001,4,0.398
Dies Irae feat. Black Prez,Apashe,62,309517,0.054,0.595,0.827,2.44E-05,5,0.123,-1.959,0,0.134,145.114,4,0.392
When I Drop This,Fabian Mazur,56,180000,0.0367,0.642,0.939,0.000184,7,0.253,-4.618,0,0.443,159.893,4,0.565
Burial - Skrillex & Trollphace Remix,Yogi,51,208000,0.0746,0.738,0.988,1.31E-05,9,0.46,-1.319,0,0.327,150.015,4,0.402
Runaway,RVDY,56,211240,0.0154,0.563,0.939,0.022,6,0.115,-4.864,0,0.0531,149.914,4,0.385
THE DROP,Gammer,56,232158,0.00664,0.565,0.988,0.0508,9,0.0935,-1.448,1,0.145,150.05,4,0.0316
Block You (feat. Deko),Carnage,53,178186,0.281,0.836,0.491,0,2,0.415,-8.189,0,0.381,131.992,4,0.273
Blast Off,Red Hood Squad,51,180079,0.00417,0.565,0.99,1.07E-06,7,0.0758,-3.096,1,0.301,149.872,4,0.501
Bricks,Carnage,63,263429,0.198,0.8,0.706,0,8,0.118,-6.134,1,0.327,145.938,4,0.394
Back Again,Flosstradamus,56,238524,0.00184,0.577,0.97,0.0257,10,0.235,-3.207,0,0.053,145.001,4,0.167
Playboy,Dodge & Fuski,55,213600,0.0242,0.789,0.861,0.139,0,0.329,-5.351,1,0.114,99.971,4,0.411
Level Up,Slushii,61,202554,0.00393,0.733,0.785,0.317,3,0.0611,-2.446,0,0.25,150.037,4,0.539
Talkin' Bout,Dyro,52,123233,0.000947,0.601,0.973,0.00196,8,0.906,-2.709,1,0.389,150.07,4,0.137
